primary_key,name
DB03541,"10-Propargyl-5,8-Dideazafolic Acid"
DB03542,L-Myo-Inositol-1-Phosphate
DB03546,"N-({4-[(1R)-4-[(2R,4S,5S)-2,4-diamino-6-oxohexahydropyrimidin-5-yl]-1-(2,2,2-trifluoro-1,1-dihydroxyethyl)butyl]phenyl}carbonyl)-L-glutamic acid"
DB03551,"(3R,4R)-3-Hydroxy-4-(hydroxymethyl)-1-[(4-oxo-4,4a,5,7a-tetrahydro-3H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]pyrrolidinium"
DB03552,3-Tyrosine
DB03554,5-Iodouracil
DB03555,CRA_11092
DB03556,"2-(2-{2-[2-(2-{2-[2-(2-Ethoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol, Polyethyleneglycol Peg400"
DB03557,4-[[(2S)-1-[[6-[(1-Amino-1-oxo-3-sulfanylpropan-2-yl)amino]-6-oxohexyl]amino]-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-3-[[2-[4-[difluoro(phosphono)methyl]phenyl]acetyl]amino]-4-oxobutanoic acid
DB03559,Cyclohexylformamide
DB03565,1-O-Octyl-2-Heptylphosphonyl-Sn-Glycero-3-Phosphoethanolamine
DB03566,Spermidine
DB03568,Butyric Acid
DB03572,FR230513
DB03573,WRR-99
DB03575,Phencyclidine
DB03577,Alpha-Benzyl-Aminobenzyl-Phosphonic Acid
DB03581,Glucose-6-Phosphate
DB03583,"(2E,3S)-3-hydroxy-5'-[(4-hydroxypiperidin-1-yl)sulfonyl]-3-methyl-1,3-dihydro-2,3'-biindol-2'(1'H)-one"
DB03585,Oxyphenbutazone
DB03587,Pyruvaldehyde
DB03588,Diphenylacetic acid
DB03589,Mesoxalic acid
DB03591,RU82209
DB03593,7-methyl-5'-guanylic acid
DB03594,"1,2,4-Triazole"
DB03595,CRA_9785
DB03596,N-[2-(1h-Indol-5-Yl)-Butyl]-4-Sulfamoyl-Benzamide
DB03597,gamma-Glutamyl[S-(2-iodobenzyl)cysteinyl]glycine
DB03598,"Al-6629, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Methoxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]"
DB03600,Capric acid
DB03602,S-benzylglutathione
DB03604,Tiratricol
DB03606,(S)-Rolipram
DB03608,Diminazene
DB03609,3'-deoxyguanosine
DB03611,L-2-amino-4-methoxy-cis-but-3-enoic acid
DB03612,3-Hydroxybutyryl-Coenzyme A
DB03614,Mecobalamin
DB03615,Ribostamycin
DB03616,Kabiramide C
DB03619,Deoxycholic acid
DB03621,"L-709,587"
DB03622,"5-[4-(2-Hydroxyethyl)-1-piperidinyl]-5-phenyl-2,4,6(1H,3H,5H)-pyrimidinetrione"
DB03623,"9-(4-Hydroxyphenyl)-2,7-Phenanthroline"
DB03626,"5-Methoxy-1,2-Dimethyl-3-(Phenoxymethyl)Indole-4,7-Dione"
DB03628,ISO24
DB03632,Argifin
DB03633,Lpc-Ether
DB03635,Ethanesulfonic acid
DB03636,Glycinamide
DB03637,Guanidine-3-propanol
DB03639,1-Guanidinium-7-Aminoheptane
DB03642,N-[(2S)-4-Methyl-1-oxo-1-{[(4S)-3-oxo-1-(2-pyridinylsulfonyl)-4-azepanyl]amino}-2-pentanyl]-1-benzofuran-2-carboxamide
DB03643,CRA_1144
DB03645,Phosphonoacetohydroxamic Acid
DB03650,(3e)-3-[(4-Hydroxyphenyl)Imino]-1h-Indol-2(3h)-One
DB03657,1-deoxy-1-methoxycarbamido-beta-D-glucopyranose
DB03660,4-Iodo-L-phenylalanine
DB03661,L-cysteic acid
DB03663,"1-[(2-Amino-6,9-Dihydro-1h-Purin-6-Yl)Oxy]-3-Methyl-2-Butanol"
DB03664,P1-(adenosine-5'-P5-(uridine-5')pentaphosphate
DB03666,Zidovudine monophosphate
DB03667,Acetic Acid Salicyloyl-Amino-Ester
DB03670,"2-(Oxalyl-Amino)-4,5,6,7-Tetrahydro-Thieno[2,3-C]Pyridine-3-Carboxylic Acid"
DB03672,9-N-Phenylmethylamino-Tacrine
DB03673,beta-2-Thienyl-L-alanine
DB03677,N-Cyclohexyl-N'-Decylurea
DB03680,Tartronate
DB03683,2-{[Formyl(Hydroxy)Amino]Methyl}-4-Methylpentanoic Acid
DB03685,Uridine monophosphate
DB03686,S-(4-nitrobenzyl)glutathione
DB03690,"(Z,Z)-4-Hydroxy-N,N,N-Trimethyl-10-Oxo-7-[(1-Oxo-9-Octadecenyl)Oxy]-3,5,9-Trioxa-4-Phosphaheptacos-18-En-1-Aminium-4-Oxide"
DB03691,WRR-112
DB03693,N-(2-Aminoethyl)-5-Chloroisoquinoline-8-Sulfonamide
DB03695,Piritrexim
DB03696,Lanosterol
DB03697,4-Sulfonamide-[1-(4-Aminobutane)]Benzamide
DB03701,Vanoxerine
DB03702,"N-{4-[(Carboxymethyl)carbamoyl]benzoyl}-L-valyl-N-[(3S)-1,1,1-trifluoro-4-methyl-2-oxo-3-pentanyl]-L-prolinamide"
DB03703,Cyclohexanol
DB03704,12-Hydroxydodecanoic Acid
DB03706,1-Hydroxy-2-S-glutathionyl-3-para-nitrophenoxy-propane
DB03707,S-Ethyl-N-Phenyl-Isothiourea
DB03708,Adenosine 5'-phosphosulfate
DB03709,Bicine
DB03710,[(1S)-4-(1-Aminobutylideneamino)-1-carboxybutyl]azanium
DB03711,6-Hydroxy-6-Methyl-Heptan-3-One
DB03712,RU85053
DB03714,4-Carbamoyl-4-{[6-(Difluoro-Phosphono-Methyl)-Naphthalene-2-Carbonyl]-Amino}-Butyric Acid
DB03719,N-Ethyl-5'-Carboxamido Adenosine
DB03721,N-acetyl-alpha-neuraminic acid
DB03722,"3,4-Dihydro-5-Methyl-Isoquinolinone"
DB03725,5'-Guanylylmethylenebisphosphonate
DB03726,Purine Riboside-5'-Monophosphate
DB03727,Coproporphyrin I
DB03729,2-Amino-1H-benzimidazol-5-ol
DB03731,S-2-(Boronoethyl)-L-Cysteine
DB03732,Etheno-Nadp
DB03736,2-Cyclopropylmethylenepropanal
DB03737,"4-((3r,4s,5r)-4-Amino-3,5-Dihydroxy-Hex-1-Ynyl)-5-Fluoro-3-[1-(3-Methoxy-1h-Pyrrol-2-Yl)-Meth-(Z)-Ylidene]-1,3-Dihydro-Indol-2-One"
DB03738,Pantothenoylaminoethenethiol
DB03740,N-acetyl-alpha-D-glucosamine
DB03742,Compound 4-D
DB03747,N-Acetyl-glucosamine thiazoline
DB03749,"4-(1h-Imidazol-4-Yl)-3-(5-Ethyl-2,4-Dihydroxy-Phenyl)-1h-Pyrazole"
DB03752,P-(2'-Iodo-5'-Thenoyl)Hydrotropic Acid
DB03753,Flurbiprofen Methyl Ester
DB03754,Tromethamine
DB03756,Doconexent
DB03757,N-{[(2-Methyl-2-propanyl)oxy]carbonyl}-L-alanyl-L-alaninamide
DB03758,Radicicol
DB03759,FG-9041
DB03760,Dihydrolipoic Acid
DB03765,2'-cytidylic acid
DB03766,Propanoic acid
DB03767,Morpholine-4-Carboxylic Acid [1s-(2-Benzyloxy-1r-Cyano-Ethylcarbamoyl)-3-Methyl-Butyl]Amide
DB03769,D-Eritadenine
DB03772,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,5-Diol"
DB03773,alpha-D-quinovopyranose
DB03777,Bisindolylmaleimide I
DB03781,"2-[4-(2,4-Dichlorophenoxy)Phenoxy]Propanoic Acid"
DB03782,N-(1-adamantyl)-N'-(4-guanidinobenzyl)urea
DB03783,Phenacetin
DB03784,Elaidamide
DB03788,GC-24
DB03791,GW-3965
DB03792,5-Aminouracil
DB03793,Benzoic acid
DB03796,Palmitic Acid
DB03800,Deoxyuridine monophosphate
DB03801,Lysine Nz-Carboxylic Acid
DB03802,"1-[4-(Octahydro-Pyrido[1,2-a]Pyrazin-2-Yl)-Phenyl]-2-Phenyl-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol"
DB03807,"1-(2-Chlorophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester"
DB03809,9-Butyl-8-(3-Methoxybenzyl)-9h-Purin-6-Amine
DB03814,2-(N-morpholino)ethanesulfonic acid
DB03821,2-Amino-3-Hydroxy-3-Phosphonooxy-Propionic Acid
DB03822,Ethyl dihydrogen phosphate
DB03824,"7-Iodo-1,2,3,4-Tetrahydro-Isoquinoline"
DB03828,RU78299
DB03832,"3-Carboxy-N,N,N-Trimethyl-2-(Octanoyloxy)Propan-1-Aminium"
DB03835,"N-[(5S,7R,8S,9S,10R)-8,9,10-Trihydroxy-7-(hydroxymethyl)-2,4-dioxo-6-oxa-1,3-diazaspiro[4.5]dec-3-yl]acetamide"
DB03837,Morpholine-4-Carboxylic Acid (1-(3-Benzenesulfonyl-1-Phenethylallylcarbamoyl)-3-Methylbutyl)-Amide
DB03841,Niraxostat
DB03844,"N-(2,6-Diflouro-Benzyl)-4-Sulfamoyl-Benzamide"
DB03845,P1-(5'-Adenosyl)P5-(5'-(3'azido-3'-Deoxythymidyl))Pentaphosphate
DB03847,gamma-carboxy-L-glutamic acid
DB03848,Benzenesulfinic acid
DB03849,Cilomilast
DB03850,Jaspisamide A
DB03856,L-Eflornithine
DB03860,ICI-164384
DB03861,"(2R,3R,4S,5R)-2-acetamido-3,4-dihydroxy-5-hydroxymethyl-piperidine"
DB03864,Monothioglycerol
DB03865,6-Chloro-2-(2-Hydroxy-Biphenyl-3-Yl)-1h-Indole-5-Carboxamidine
DB03866,Prostaglandin G2
DB03867,3-nitro-L-tyrosine
DB03876,"Thieno[2,3-B]Pyridine-2-Carboxamidine"
DB03877,AL-4623
DB03878,N-[4-Methyl-3-[[4-(3-Pyridinyl)-2-Pyrimidinyl]Amino]Phenyl]-3-Pyridinecarboxamide
DB03879,alpha-L-methyl-fucose
DB03880,Batimastat
DB03881,"(2S,3R,4S,5S)-3,4-Dihydroxy-2-[(methylsulfanyl)methyl]-5-(4-oxo-4,5-dihydro-1H-pyrrolo[3,2-d]pyrimidin-7-yl)pyrrolidinium"
DB03882,"5-Alpha-Androstane-3-Beta,17beta-Diol"
DB03884,Phenylpyruvic acid
DB03886,Biopterin
DB03889,S-(N-hydroxy-N-bromophenylcarbamoyl)glutathione
DB03890,N-[2-(1-Formyl-2-Methyl-Propyl)-1-(4-Piperidin-1-Yl-but-2-Enoyl)-Pyrrolidin-3-Yl]-Methanesulfonamide
DB03891,"Dibenzyl (carbonylbis{2,1-hydrazinediyl[(2S)-4-methyl-1-oxo-1,2-pentanediyl]})biscarbamate"
DB03892,5-N-Allyl-arginine
DB03893,Thionicotinamide-Adenine-Dinucleotide
DB03894,N-Propargyl-1(S)-Aminoindan
DB03896,Triphosphoric acid
DB03899,9-Butyl-8-(4-Methoxybenzyl)-9h-Purin-6-Amine
DB03900,tert-butanol
DB03902,Oxalic Acid
DB03903,Tmr
DB03904,Urea
DB03906,2-Phenylheme
DB03907,"N-[(E)-3-[(2R,3S,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]prop-2-enyl]-2,3-dihydroxy-5-nitrobenzamide"
DB03909,"Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate"
DB03910,"S,S'-(1,3-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea"
DB03918,"6S-5,6,7,8-Tetrahydrobiopterin"
DB03921,4-(3-Pyridin-2-Yl-1h-Pyrazol-4-Yl)Quinoline
DB03923,Feruloyl Coenzyme A
DB03924,"5,8-Di-Amino-1,4-Dihydroxy-Anthraquinone"
DB03925,Freselestat
DB03928,"Carboxymethylthio-3-(3-Chlorophenyl)-1,2,4-Oxadiazol"
DB03929,D-Serine
DB03932,LFA703
DB03934,Protoporphyrin Ix Containing Zn
DB03935,"1,4-Dideoxy-O2-Sulfo-Glucuronic Acid"
DB03937,D-erythrose 4-phosphate
DB03940,Oxamic Acid
DB03944,"5-[1-(3,4-Dimethoxy-Benzoyl)-1,2,3,4-Tetrahydro-Quinolin-6-Yl]-6-Methyl-3,6-Dihydro-[1,3,4]Thiadiazin-2-One"
DB03945,"N,N,N-Trimethyl-2-(phosphonooxy)ethanaminium"
DB03948,"6-Chloropurine Riboside, 5'-Monophosphate"
DB03950,(S)-N-(3-Indol-1-Yl-2-Methyl-Propyl)-4-Sulfamoyl-Benzamide
DB03951,N-acetyl-D-glucosamine-6-phosphate
DB03953,Thiocitrulline
DB03955,1-deoxymannojirimycin
DB03956,"Inositol 2,4,5-trisphosphate"
DB03957,SP2456
DB03958,7-methyl-guanosine-5'-triphosphate-5'-guanosine
DB03959,"N,O6-Disulfo-Glucosamine"
DB03962,Nicotinamide 8-bromo-adenine dinucleotide phosphate
DB03963,S-(Dimethylarsenic)Cysteine
DB03964,4-Hydroxy-Aconitate Ion
DB03967,Dodecyl sulfate
DB03968,"1-Methyl-2-Oxy-5,5-Dimethyl Pyrrolidine"
DB03971,Acarbose Derived Hexasaccharide
DB03974,L-homoarginine
DB03975,Mercuribenzoic Acid
DB03976,Phosphorylisopropane
DB03977,Trimethyllysine
DB03978,Tyrosinal
DB03980,4-(Fluorophenyl)-1-Cyclopropylmethyl-5-(2-Amino-4-Pyrimidinyl)Imidazole
DB03981,"1,4-Dideoxy-5-Dehydro-O2-Sulfo-Glucuronic Acid"
DB03982,"Compound 5, 2-(Naphthalen-1-Yl-Oxalyl-Amino)-Benzoicacid"
DB03983,"{[2-Amino-4-oxo-6,7-di(sulfanyl-<U+03BA>S)-3,5,5a,8,9a,10-hexahydro-4H-pyrano[3,2-g]pteridin-8-yl]methyl dihydrogenato(2-) phosphate}(dioxo)sulfanylmolybdenum"
DB03984,Morpholine-4-Carboxylic Acid [1-(2-Benzylsulfanyl-1-Formyl-Ethylcarbamoyl)-2-Phenyl-Ethyl]-Amide
DB03987,"2,4-Diamino-6-[N-(3',5'-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine"
DB03988,"2,6-Diamino-Hexanoic Acid Amide"
DB03991,"2-deoxy-2,3-dehydro-N-acetylneuraminic acid"
DB03994,Ethanolamine
DB03996,"3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol"
DB04000,Bromo-Willardiine
DB04001,6-(Oxalyl-Amino)-1h-Indole-5-Carboxylic Acid
DB04002,4-Sulfonamide-[4-(Thiomethylaminobutane)]Benzamide
DB04003,{4-[(2S)-2-Acetamido-3-({(1S)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic acid
DB04005,Uridine 5'-triphosphate
DB04006,"[2-Amino-6-(2,6-Difluoro-Benzoyl)-Imidazo[1,2-a]Pyridin-3-Yl]-Phenyl-Methanone"
DB04008,Zinc;[amino-[2-[[5-[amino(azaniumylidene)methyl]benzimidazol-1-id-2-yl]methyl]benzimidazol-1-id-5-yl]methylidene]azanium
DB04009,Dimethyl Propionate Ester Heme
DB04010,2-(3'-Methoxyphenyl) Benzimidazole-4-Carboxamide
DB04012,"(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Leucine"
DB04013,1-Deoxy-1-methoxycarbamido-beta-D-gluco-2-heptulopyranosonamide
DB04014,Alsterpaullone
DB04016,2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid
DB04017,Clorgiline
DB04018,S-Isopropyl-Isothiourea
DB04020,"4-(2-{[4-{[3-(4-Chlorophenyl)Propyl]Sulfanyl}-6-(1-Piperazinyl)-1,3,5-Triazin-2-Yl]Amino}Ethyl)Phenol"
DB04021,MF268
DB04027,D-arginine
DB04036,Coenzyme A persulfide
DB04043,Carboxymycobactin T
DB04044,4-{2-[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic Acid
DB04048,N-Carbamoyl-Alanine
DB04050,N-Propyl Isocyanide
DB04054,"9-Butyl-8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine"
DB04055,"2,3-Dicarboxy-4-(2-Chloro-Phenyl)-1-Ethyl-5-Isopropoxycarbonyl-6-Methyl-Pyridinium"
DB04057,"N-[4-([(2-Amino-4-oxo-1,4-dihydropyrido[3,2-d]pyrimidin-6-yl)methyl]{(2E)-3-[4-carbamoyl-1-(5-O-phosphono-beta-D-ribofuranosyl)-1H-imidazol-5-yl]-2-propenoyl}amino)benzoyl]-L-glutamic acid"
DB04058,N-Carbamoylphenylalanine
DB04059,8-(Pyrimidin-2-Ylamino)Naphthalene-2-Carboximidamide
DB04065,N-Cyclopentyl-N-Cyclobutylformamide
DB04066,p-Coumaric acid
DB04068,"2',3'-dideoxy-3'-fluoro-urididine-5'-diphosphate"
DB04069,"5,6-Dihydro-Benzo[H]Cinnolin-3-Ylamine"
DB04071,Cpad
DB04072,Alpha-Methylisocitric Acid
DB04074,alpha-Ketoisovalerate
DB04076,Hypoxanthine
DB04079,"Heptane-1,2,3-Triol"
DB04080,RU78191
DB04081,"(4s-Trans)-4-(Methylamino)-5,6-Dihydro-6-Methyl-4h-Thieno(2,3-B)Thiopyran-2-Sulfonamide-7,7-Dioxide"
DB04083,N(6)-(pyridoxal phosphate)-L-lysine
DB04088,2-[{4-[(2S)-2-{[(Allyloxy)carbonyl]amino}-3-({4-[3-hydroxy-2-(methoxycarbonyl)phenoxy]butyl}amino)-3-oxopropyl]phenyl}(carboxycarbonyl)amino]benzoic acid
DB04089,AL5300
DB04090,RH-1
DB04094,4-hydroxybutan-2-one
DB04098,Balanol
DB04099,Deamido-Nad+
DB04101,"N'-[4-(2,4-Dimethyl-1,3-thiazol-5-yl)-2-pyrimidinyl]-N-hydroxyimidoformamide"
DB04105,N-Heptylformamide
DB04106,Fotemustine
DB04107,[(1-{2[(4-Carbamimidoyl-Phenylamino)-Methyl]-1-Methyl-1h-Benzoimidazol-5-Yl}-Cyclopropyl)-Pyridin-2-Yl-Methyleneaminooxy]-Acetic Acid Ethyl Ester
DB04108,"(2s,3r)-3-Amino-2-Hydroxy-5-(Ethylsulfanyl)Pentanoyl-((S)-(-)-(1-Naphthyl)Ethyl)Amide"
DB04109,"[4-(1,3,2-Dioxaborolan-2-Yloxy)Methyl]Benzamidine"
DB04112,(2R)-2-Acetamido-3-(octadecyloxy)propyl 2-(methylsulfanyl)ethyl hydrogen phosphate
DB04113,N-Formylpiperidine
DB04114,"3-Chloro-9-Ethyl-6,7,8,9,10,11-Hexahydro-7,11-Methanocycloocta[B]Quinolin-12-Amine"
DB04115,Berberine
DB04117,"4-(N,N-Dimethylamino)cinnamoyl-CoA"
DB04119,Hexatantalum Dodecabromide
DB04121,Guanosine-3'-monophosphate-5'-diphosphate
DB04125,N-Alpha-(2-Naphthylsulfonyl)-N(3-Amidino-L-Phenylalaninyl)-4-Acetyl-Piperazine
DB04126,N-[1-Hydroxycarboxyethyl-Carbonyl]Leucylamino-2-Methyl-Butane
DB04129,Willardiine
DB04132,S-Hexylglutathione
DB04136,Lysophosphotidylserine
DB04137,Guanosine-5'-Triphosphate
DB04140,1-Benzyl-3-(4-Methoxy-Benzenesulfonyl)-6-Oxo-Hexahydro-Pyrimidine-4-Carboxylic Acid Hydroxyamide
DB04141,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol"
DB04142,"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-Sulfonic Acid Dimethylamide"
DB04144,"Cis-[4,5-Bis-(4-Chlorophenyl)-2-(2-Isopropoxy-4-Methoxyphenyl)-4,5-Dihyd Roimidazol-1-Yl]-Piperazin-1-Yl-Methanone"
DB04147,Dodecyldimethylamine N-oxide
DB04149,(R)-Rolipram
DB04150,"N-alpha-Acetyl-3,5-diiodotyrosyl-D-threonine"
DB04151,1-Methylhistidine
DB04152,"2-Amino-3-(3-Hydroxy-7,8-Dihydro-6h-Cyclohepta[D]-4-Isoxazolyl)Propionic Acid"
DB04153,S-Hydroxymethyl Glutathione
DB04156,Aspartate Beryllium Trifluoride
DB04163,"5-Phenylsulfanyl-2,4-Quinazolinediamine"
DB04166,Anthranilic acid
DB04172,"[2,4,6-Triisopropyl-Phenylsulfonyl-L-[3-Amidino-Phenylalanine]]-Piperazine-N'-Beta-Alanine"
DB04175,Mdl-29951
DB04178,Di-Stearoyl-3-Sn-Phosphatidylcholine
DB04180,"4-(Aminosulfonyl)-N-[(2,4-Difluorophenyl)Methyl]-Benzamide"
DB04185,Norvaline
DB04186,"N'-(Pyrrolidino[2,1-B]Isoindolin-4-On-8-Yl)-N-(Pyridin-2-Yl)Urea"
DB04187,"(9S,10S)-9-(S-glutathionyl)-10-hydroxy-9,10-dihydrophenanthrene"
DB04188,MDL72527
DB04194,Triacetylchitotriose
DB04195,Heptulose-2-Phosphate
DB04197,Descarboxy-nor-N(Omega)-Hydroxy-L-Arginine
DB04200,Matairesinol
DB04203,3-Mercuri-4-Aminobenzenesulfonamide
DB04204,[(4-{4-[4-(Difluoro-Phosphono-Methyl)-Phenyl]-Butyl}-Phenyl)-Difluoro-Methyl]-Phosphonic Acid
DB04207,L-Saccharopine
DB04209,Dequalinium
DB04213,N-Cyclohexyl-N'-(Propyl)Phenyl Urea
DB04214,4-Nitrophenyl Phosphate
DB04215,CRA_9076
DB04216,Quercetin
DB04217,L-2-amino-3-butynoic acid
DB04218,1-Deaza-Adenosine
DB04223,Nitroarginine
DB04224,Oleic Acid
DB04230,Nitromethyldethia coenzyme A
DB04232,N-Hydroxy-1-(4-Methoxyphenyl)Sulfonyl-4-Benzyloxycarbonyl-Piperazine-2-Carboxamide
DB04233,(Hydroxyethyloxy)Tri(Ethyloxy)Octane
DB04234,N2-({[(4-Bromophenyl)Methyl]Oxy}Carbonyl)-N1-[(1s)-1-Formylpentyl]-L-Leucinamide
DB04235,4-Amino Hexanoic Acid
DB04237,Tris(Hydroxyethyl)Aminomethane
DB04238,N-Alpha-(2-Naphthylsulfonyl)-N-(3-Amidino-L-Phenylalaninyl)-D-Pipecolinic Acid
DB04244,(2R)-2-(3-Biphenylyl)-N-{(2R)-2-hydroxy-3-[(2-pyridinylsulfonyl)amino]propyl}-4-methylpentanamide
DB04246,CRA_23653
DB04249,Zinc Substituted Heme C
DB04250,Butyrylthiocholine
DB04253,Tretazicar
DB04254,"8-Benzo[1,3]Dioxol-,5-Ylmethyl-9-Butyl-2-Fluoro-9h-Purin-6-Ylamine"
DB04256,(S)-alpha-methyl-4-carboxyphenylglycine
DB04258,Seocalcitol
DB04260,"9-(5,5-Difluoro-5-Phosphonopentyl)Guanine"
DB04263,Geneticin
DB04268,Methylumbelliferyl chitotriose
DB04269,Cyclotheonamide A
DB04270,(S)-3-(4-(2-Carbazol-9-Yl-Ethoxy)-Phenyl)-2-Ethoxy-Propionic Acid
DB04271,"3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester"
DB04272,Citric acid
DB04273,"8,9-Dichloro-2,3,4,5-Tetrahydro-1h-Benzo[C]Azepine"
DB04275,N-acetylserotonin
DB04276,4-[[(2S)-2-[[(2S)-3-Carboxy-2-hydroxypropanoyl]amino]-4-methylpentanoyl]amino]butyl-(diaminomethylidene)azanium
DB04278,2-[2-(2-Cyclohexyl-2-guanidino-acetylamino)-acetylamino]-N-(3-mercapto-propyl)-propionamide
DB04281,"2-[4-(4-Chlorophenyl)Cyclohexylidene]-3,4-Dihydroxy-1(2h)-Naphthalenone"
DB04282,2-deoxy-2-fluoro-a-D-glucose
DB04285,"{4-[(2s,4e)-2-(1,3-Benzothiazol-2-Yl)-2-(1h-1,2,3-Benzotriazol-1-Yl)-5-Phenylpent-4-Enyl]Phenyl}(Difluoro)Methylphosphonic Acid"
DB04287,KH064
DB04288,2-[Trans-(4-Aminocyclohexyl)Amino]-6-(Benzyl-Amino)-9-Cyclopentylpurine
DB04295,N-(Benzoylcarbamoyl)-beta-D-glucopyranosylamine
DB04297,Trichostatin A
DB04299,Maleic Acid
DB04301,Bis(5-Amidino-2-Benzimidazolyl)Methane Ketone Hydrate
DB04306,"5-[(4-Methylphenyl)Sulfanyl]-2,4-Quinazolinediamine"
DB04307,5-Hydroxy-N-Propargyl-1(R)-Aminoindan
DB04310,2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide
DB04311,4-Phenylbutylamine
DB04312,"2,3-Difluorobenzyl Alcohol"
DB04315,Guanosine-5'-Diphosphate
DB04316,D-[(N-Hydroxyamino)Carbonyl]Phenylalanine
DB04318,Na-[(2S)-2-{[(S)-[(1S)-1-{[(Benzyloxy)carbonyl]amino}-2-phenylethyl](hydroxy)phosphoryl]methyl}-5-phenylpentanoyl]-L-tryptophanamide
DB04322,LY249543
DB04324,Ovalicin
DB04325,Phenethylamine
DB04326,Dihydroxyacetone phosphate
DB04327,Phosphatidylethanolamine
DB04331,Monastrol
DB04334,6-hydroxydopa quinone
DB04335,Inosine
DB04336,1-(4-Amidinophenyl)-3-(4-Chlorophenyl)Urea
DB04337,Isocyanomethane
DB04338,SB220025
DB04339,Carbocisteine
DB04345,Lumichrome
DB04348,Taurocholic acid
DB04350,Argadin
DB04351,Aconitate Ion
DB04352,beta-D-Ribose-5-phosphate
DB04356,9-Deazaguanine
DB04363,Mesobiliverdin IV alpha
DB04365,Arecoline
DB04366,3'-Deoxy 3'-Amino Adenosine-5'-Diphosphate
DB04367,Debromohymenialdisine
DB04368,Bb-3497
DB04369,"1,3,2-Dioxaborolan-2-Ol"
DB04371,AL6528
DB04372,L-Dilinoleoyllecithin
DB04374,"4-Carboxy-5-(1-Pentyl)Hexylsulfanyl-1,2,3-Triazole"
DB04376,13-Acetylphorbol
DB04377,Meglutol
DB04379,N-Methyl-N-(Methylbenzyl)Formamide
DB04381,Crotonaldehyde
DB04387,1-Hydroxy-2-Amino-3-Cyclohexylpropane
DB04389,Ado-P-Ch2-P-Ps-Ado
DB04391,Aeruginosin 98-B
DB04392,"Bishydroxy[2h-1-Benzopyran-2-One,1,2-Benzopyrone]"
DB04394,3-Nitro-4-(2-Oxo-Pyrrolidin-1-Yl)-Benzenesulfonamide
DB04395,Phosphoaminophosphonic Acid-Adenylate Ester
DB04396,Thiodigalactoside
DB04397,Alpha-D-Glucose-1-Phosphate-6-Vanadate
DB04400,"L-erythro-7,8-dihydrobiopterin"
DB04404,Allosamizoline
DB04405,"2-[2-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Ethyl]-4-(4'-Ethoxy-1,1'-Biphenyl-4-Yl)-4-Oxobutanoic Acid"
DB04407,4-[4-(4-Methyl-2-Methylamino-Thiazol-5-Yl)-Pyrimidin-2-Ylamino]-Phenol
DB04409,Naphthalene Trisulfonate
DB04410,3-Phenylpropylamine
DB04416,"R-2-{[4'-Methoxy-(1,1'-Biphenyl)-4-Yl]-Sulfonyl}-Amino-6-Methoxy-Hex-4-Ynoic Acid"
DB04417,P-Nitrophenol
DB04418,Adenylosuccinic acid
DB04419,D-norleucine
DB04424,RPR128515
DB04426,Alpha-Methyl-N-Acetyl-D-Glucosamine
DB04429,4'-Hydroxyflavanone
DB04432,ZK-805623
DB04434,Naphthyridine Inhibitor
DB04436,3-Fluoro-L-tyrosine
DB04440,Nebularine
DB04442,"Imino[2-(2-oxo-1,2-dihydro-3-pyridinyl)-1H-benzimidazol-5-yl]methanaminium"
DB04444,Tetrafluoroaluminate Ion
DB04445,Mercuric iodide
